pupilId,dob
924567,2008-05-29
924583,2006-05-01
924587,2005-04-14
924597,2010-03-21
925083,2007-10-17
925157,2010-08-03
925162,2011-03-21
925164,2006-12-23
925193,2005-11-22
925762,2007-10-17
925933,2005-02-28
925936,2008-06-20
925946,2010-12-01
925953,2011-03-19
925955,2011-01-11
926001,2010-01-08
926008,2007-04-30
926382,2009-12-10
926385,2008-07-04
926386,2011-01-28
926676,2010-07-17
926683,2007-01-01
926687,2005-08-26
926937,2010-02-05
927005,2006-12-29
927069,2009-08-11
927119,2007-08-17
927272,2008-03-13
927303,2007-10-18
927398,2006-07-17
927408,2007-06-01
927409,2000-11-21
927424,2008-11-30
927425,2005-09-08
927458,2006-03-09
927498,2009-12-04
927819,2004-08-01
927854,2009-07-14
927874,2005-09-10
927904,2010-05-22
927949,2006-02-13
927976,2003-01-08
928335,2006-03-27
928683,2008-01-03
928699,2003-06-06
928716,2008-12-22
928724,2004-11-11
928796,2012-01-03
928799,2005-04-07
928802,2008-05-21
928824,2005-04-07
928872,2005-07-31
929700,2004-09-15
929701,2002-08-08
929704,2004-11-23
929710,2006-08-04
929846,2004-10-03
929873,2004-09-04
929920,2011-11-03
930018,2006-06-08
930030,2008-02-17
930068,2005-02-23
930233,2007-10-04
930235,2005-03-05
930236,2003-08-08
930287,2005-08-04
930289,2006-05-09
931753,2009-06-17
931760,2008-03-30
931880,2007-07-17
931903,2005-06-16
931925,2008-08-15
932120,2007-03-22
932194,2008-02-27
932304,2004-11-18
932382,2003-12-18
932697,2007-08-22
932698,2007-09-21
932700,2002-08-15
932711,2009-06-25
932712,2009-06-25
932748,2007-12-20
932833,2008-08-21
932859,2006-12-14
932862,2009-09-17
932869,2009-03-23
932872,2008-12-03
932879,2008-01-07
932883,2008-12-07
932916,2008-03-09
933263,2010-09-18
935300,2007-04-30
935334,2007-07-05
935336,2007-04-12
935353,2006-04-26
935368,2005-12-21
935837,2008-10-25
935885,2011-12-31
936060,2004-01-09
936152,2004-10-14
936234,2005-06-08
936235,2008-03-20
936312,2009-04-08
936331,2008-01-25
936654,2004-08-12
936655,2003-04-06
937041,2009-09-15
937082,2008-01-14
937122,2011-02-04
937131,2007-09-05
937190,2009-10-08
937448,2006-07-23
937460,2006-09-27
937672,2004-12-25
938312,2008-01-04
938325,2008-10-28
938381,2008-09-24
938935,2011-09-03
938946,2007-05-11
939467,2006-10-29
939486,2005-05-22
939557,2004-07-11
948249,2009-08-06
948266,2002-11-12
949254,2010-05-25
949256,2009-07-31
949266,2010-03-01
949276,2009-06-22
949366,2010-07-06
949367,2008-08-09
950343,2010-04-09
950564,2009-01-13
950735,2008-08-12
950909,2009-02-01
951066,2010-05-03
951280,2008-08-24
951350,2007-05-14
951573,2007-08-02
951624,2007-06-27
951729,2010-04-22
952677,2004-12-30
953360,2008-05-11
953479,2005-07-30
953611,2009-01-10
954523,2010-10-03
954686,2005-12-06
954724,2009-08-11
954776,2009-02-27
955119,2007-01-16
955693,2006-01-10
955786,2004-11-22
955800,2010-03-06
955810,2007-07-15
955811,2004-08-19
955812,2007-08-12
955825,2008-04-28
955835,2008-05-15
955836,2008-08-28
955850,2008-08-08
955878,2008-07-23
955892,2006-02-19
955895,2006-01-25
955902,2011-04-27
955908,2010-09-08
955924,2007-07-12
955925,2006-07-05
956000,2006-07-19
956027,2009-04-02
956044,2005-04-11
956112,2009-05-10
956114,2010-08-09
956149,2011-08-03
956184,2004-09-16
956296,2008-12-08
956307,2008-09-09
956464,2006-12-10
956484,2007-07-05
956491,2008-10-24
956989,2005-12-06
956991,2009-07-04
957003,2005-01-08
957027,2010-04-18
957051,2007-05-12
958915,2004-12-23
958916,2007-09-11
958917,2010-08-14
958928,2007-10-28
959587,2009-05-27
959604,2009-04-28
959915,2007-11-26
960008,2008-01-26
960009,2009-11-17
960012,2009-09-23
960022,2009-12-06
960029,2002-03-26
960437,2005-09-29
961271,2004-12-25
961272,2007-09-24
961274,2008-04-03
961298,2009-01-17
961299,2011-07-04
961301,2007-09-19
961304,2006-10-22
961377,2006-09-27
961384,2009-03-11
961387,2006-08-09
961389,2005-08-10
961392,2006-07-10
961426,2008-12-30
961435,2004-12-14
961457,2007-04-01
961466,2005-02-22
961474,2006-02-11
961610,2009-04-17
961930,2008-11-19
961934,2010-05-28
962079,2004-06-15
962803,2006-12-22
962838,2004-09-02
962886,2007-08-01
963616,2010-04-21
963653,2007-08-12
963659,2009-04-17
963670,2007-07-23
963743,2005-09-18
963807,2009-04-15
963830,2003-10-15
963953,2008-09-27
963975,2006-10-12
964907,2006-12-14
964965,2009-11-05
964970,2007-08-09
964971,2009-03-17
964975,2006-11-24
964976,2006-12-14
964977,2005-03-25
964992,2008-05-27
964996,2009-01-16
964997,2006-03-08
965004,2008-10-03
965007,2010-07-07
965009,2005-01-22
965010,2007-08-01
965034,2009-04-11
965048,2008-11-10
965049,2010-06-12
965059,2010-03-31
965124,2001-01-26
965127,2004-04-06
965537,2006-01-06
965556,2007-12-09
965688,2007-01-20
965736,2009-06-12
966331,2009-02-09
966332,2008-11-12
966335,2009-05-24
966414,2004-09-24
967507,2007-01-20
967715,2003-02-15
967794,2008-08-05
968074,2008-07-11
968100,2010-02-23
968106,2008-10-10
968108,2006-01-10
968111,2009-05-01
968114,2006-07-14
968115,2009-05-12
968159,2010-07-12
968168,2009-08-28
968169,2005-09-17
968183,2006-06-21
968204,2009-02-24
968233,2008-04-15
968237,2005-07-15
968239,2009-03-01
968295,2009-06-17
968380,2009-01-22
968386,2007-05-10
968389,2008-03-30
968501,2003-05-12
968667,2004-10-10
968711,2007-08-22
968712,2008-07-08
968717,2011-02-17
968774,2011-02-28
968783,2010-11-08
968817,2010-10-19
968820,2007-08-06
970459,2011-08-20
970485,2009-08-09
970583,2009-02-02
970600,2006-10-19
970653,2007-09-30
970681,2010-06-14
971197,2008-03-27
971231,2005-07-03
971283,2005-06-01
971284,2008-08-01
971333,2009-11-18
971406,2011-06-14
971434,2011-07-22
971437,2011-03-28
971438,2005-04-03
971439,2007-10-17
971448,2007-11-05
971472,2008-01-29
971484,2005-02-26
971489,2008-05-02
971507,2007-06-17
971510,2006-04-16
971629,2012-04-06
971688,2007-02-05
971708,2006-10-24
971769,2006-12-13
971781,2004-04-19
971782,2006-03-20
971796,2009-03-15
971804,2006-01-13
972026,2008-11-22
972070,2010-05-10
972075,2004-10-06
972083,2006-05-22
972186,2010-05-01
972199,2003-06-10
972202,2009-06-08
972276,2006-11-09
972315,2010-09-25
972329,2006-01-26
972330,2007-10-21
972367,2010-09-06
972406,2011-10-19
972455,2009-10-05
972526,2008-09-29
972563,2008-09-29
972623,2009-09-14
972759,2008-10-20
972782,2007-10-26
972924,2007-03-26
973070,2010-03-30
973097,2009-12-23
973099,2006-11-28
973109,2007-01-19
973166,2009-01-17
973169,2008-10-25
973200,2009-08-10
973202,2007-10-10
973206,2004-09-28
973215,2004-02-12
973248,2006-01-29
973579,2009-01-18
974323,2009-02-11
974512,2006-11-11
974546,2006-11-28
974547,2009-12-25
974550,2007-04-23
974565,2008-09-23
974774,2009-10-17
974775,2010-06-27
974814,2008-06-18
974895,2006-04-17
975030,2008-02-07
975084,2006-07-28
975085,2005-09-08
976139,2008-09-08
976167,2009-12-19
976307,2008-04-11
976841,2005-10-14
976964,2009-12-11
978056,2008-06-10
978062,2009-06-14
978066,2010-11-08
978514,2009-11-29
978515,2009-01-30
978669,2008-05-13
978671,2007-11-04
978681,2007-03-15
978682,2008-02-19
978683,2007-06-03
978689,2007-05-25
978692,2008-11-18
978693,2009-05-05
978702,2007-05-30
978708,2005-05-29
978712,2005-08-16
978713,2006-07-01
978733,2008-10-04
978774,2005-07-18
978865,2010-01-23
978867,2010-05-07
978996,2005-06-13
978997,2005-04-02
979022,2007-09-19
979044,2007-06-11
979189,2002-12-31
979209,2009-05-18
979219,2009-09-30
979248,2006-08-09
979251,2007-05-31
979253,2010-02-08
980288,2009-10-17
980289,2004-10-12
980423,2005-04-18
980434,2010-09-28
980574,2004-09-26
980861,2007-12-15
981177,2008-03-16
981218,2006-04-12
981222,2010-01-12
981390,2008-10-24
981418,2005-10-31
981424,2007-01-01
981430,2005-04-04
981469,2010-12-08
981497,2008-10-27
981514,2006-01-02
981524,2010-03-01
981529,2005-06-14
981547,2008-08-31
981548,2006-10-08
981549,2008-08-31
981582,2010-02-01
981616,2010-02-07
981876,2006-12-30
981902,2010-02-24
982045,2004-02-09
982067,2005-12-06
982170,2011-01-23
982277,2007-12-02
982322,2009-07-09
982479,2009-08-24
982481,2010-07-21
982493,2005-09-03
982601,2006-07-09
982602,2006-10-21
982605,2008-06-25
982691,2010-04-15
982692,2010-05-03
982732,2008-11-15
982882,2010-12-02
982942,2008-09-05
982991,2003-06-03
983096,2007-10-29
983137,2008-02-20
983629,2009-11-09
983646,2010-01-08
983647,2007-09-02
983677,2010-07-20
983772,2010-11-13
983775,2008-01-19
983810,2011-05-27
983817,2004-02-15
983820,2009-03-04
983828,2007-03-06
983832,2007-06-13
983835,2009-05-17
983836,2011-08-08
983864,2007-01-01
984064,2009-06-02
984165,2010-04-09
984299,2010-08-14
984312,2005-06-06
984369,2009-06-28
984374,2005-10-26
984435,2007-06-07
984598,2007-11-01
984610,2006-11-17
985192,2008-07-20
985193,2008-12-12
985227,2010-05-14
985314,2008-09-16
985315,2007-09-08
985479,2006-01-13
985496,2005-12-26
985501,2004-04-20
985584,2009-05-18
985611,2010-06-19
985647,2006-08-26
985654,2009-04-26
985655,2007-08-14
985662,2010-09-18
985711,2005-10-15
985738,2009-07-15
985794,2008-12-24
985795,2005-09-14
985958,2006-07-28
985968,2008-12-21
986055,2003-12-19
986070,2006-01-29
986077,2007-10-05
987038,2005-06-22
987306,2009-07-24
987307,2010-12-23
987348,2010-08-14
987563,2011-01-28
987601,2005-12-30
987818,2007-10-31
987866,2007-12-30
987893,2010-03-18
987909,2007-02-09
988007,2007-04-25
988091,2009-05-19
988092,2009-01-29
988166,2008-12-30
988219,2004-08-24
988318,2007-01-28
988379,2004-07-28
988614,2005-01-31
988667,2008-11-29
988730,2004-10-18
988813,2007-07-11
988814,2011-07-27
988821,2010-01-29
989237,2009-02-07
989302,2008-08-07
989349,2011-02-16
989350,2009-03-29
989354,2007-12-25
989418,2007-09-11
989420,2007-11-20
990902,2009-05-25
991350,2006-12-05
991387,2006-03-26
993021,2007-03-29
993288,2006-02-14
993289,2003-04-27
993300,2009-12-23
993439,2009-08-21
993488,2008-01-28
993500,2006-09-24
993582,2006-09-25
993588,2008-06-12
993652,2007-07-30
993672,2005-05-20
993685,2008-07-16
993854,2008-10-24
993859,2005-01-01
993861,2009-04-15
993912,2010-04-02
993932,2010-11-11
994116,2008-10-09
994176,2007-12-18
994177,2011-01-31
994326,2006-03-23
994327,2007-10-24
994329,2009-03-21
994393,2007-03-12
994394,2010-01-21
994395,2008-04-10
994400,2010-11-25
994470,2009-08-22
994472,2006-06-12
994474,2004-08-01
994512,2004-05-01
994515,2009-03-10
994942,2009-05-06
994946,2006-10-13
994953,2007-07-02
994957,2008-04-18
994973,2007-07-04
994974,2006-07-06
994977,2009-08-05
994978,2007-06-19
994980,2007-07-06
994991,2006-07-30
994992,2008-01-25
995039,2006-09-08
995044,2006-04-11
995069,2008-07-31
995079,2005-05-30
995081,2007-03-11
995098,2008-02-13
995101,2006-09-11
995130,2003-03-27
995133,2005-09-18
995137,2010-02-14
995153,2009-01-10
995170,2008-02-01
995186,2004-12-24
995195,2008-08-25
995244,2009-12-11
995763,2002-07-10
995771,2007-06-16
995824,2005-10-24
995884,2008-03-04
996262,2009-07-01
996288,2008-02-04
996387,2007-03-13
996399,2005-12-20
996505,2005-03-14
996506,2006-09-11
996530,2009-05-01
996535,2008-07-07
996538,2010-06-11
996989,2007-03-23
997033,2008-11-15
997050,2007-06-28
997083,2003-10-06
997090,2005-03-24
997096,2011-06-22
997108,2002-11-12
997151,2010-08-11
997189,2006-10-09
997190,2002-04-04
997195,2008-07-06
997198,2009-08-09
997199,2004-04-17
997233,2004-06-07
997335,2005-10-12
997673,2008-03-27
997765,2005-10-14
997794,2006-09-05
998610,2011-03-31
998670,2002-05-07
998776,2011-09-27
998777,2007-10-21
998784,2011-08-24
998931,2006-07-04
998995,2007-07-14
999050,2005-07-02
999077,2005-08-18
999105,2010-06-24
999119,2009-10-28
999126,2010-05-09
999131,2006-03-03
999139,2010-10-09
999142,2007-11-12
999144,2008-07-31
999151,2008-07-11
999173,2010-05-21
999179,2007-08-05
999185,2004-07-01
999187,2007-07-27
999261,2004-06-26
999263,2009-03-03
999269,2010-07-20
999276,2007-06-15
999278,2003-10-04
999279,2008-05-27
999280,2003-05-05
999306,2005-03-11
999454,2009-06-02
999459,2008-03-21
999461,2006-04-06
999484,2011-01-08
999491,2006-07-24
999622,2005-02-17
999659,2005-09-29
999661,2005-12-01
999680,2009-03-11
999827,2011-07-10
999854,2010-05-07
999877,2007-11-27
999880,2007-02-10
999884,2006-12-22
1000599,2008-07-12
1000601,2006-03-03
1000604,2008-06-21
1000634,2009-01-07
1000641,2010-04-20
1000654,2005-12-07
1002311,2006-08-30
1002314,2009-10-25
1002318,2006-12-04
1002320,1999-10-28
1002327,2010-02-05
1002335,2008-12-14
1002342,2007-03-31
1002354,2008-12-16
1002356,2006-01-31
1002357,2006-03-25
1002364,2006-07-24
1002371,2009-12-18
1002376,2011-06-26
1002381,2009-09-20
1002382,2009-10-28
1002386,2006-02-17
1002389,2010-04-15
1002399,2008-03-25
1002407,2011-02-23
1002420,2006-06-04
1002477,2005-02-26
1002493,2006-05-07
1002497,2009-09-07
1002693,2007-04-27
1002866,2009-10-20
1002921,2008-05-09
1002944,2006-06-28
1002948,2001-12-23
1003362,2009-02-17
1004319,2011-01-20
1004342,2008-02-07
1004375,2007-02-13
1004393,2010-03-24
1004395,2008-05-27
1004454,2010-01-26
1004455,2010-05-27
1004728,2008-02-22
1004745,2009-03-22
1004783,2008-02-29
1004785,2008-05-02
1005431,2009-03-25
1005448,2006-03-31
1005560,2011-01-09
1005562,2009-03-09
1005762,2007-06-29
1005766,2004-12-01
1005771,2009-01-21
1005775,2007-01-13
1005782,2009-04-09
1005920,2008-11-12
1005924,2010-03-29
1005941,2004-08-30
1005955,2009-09-09
1005958,2002-01-30
1005961,2009-10-07
1006000,2007-08-14
1006118,2007-08-23
1006122,2010-06-24
1006177,2007-07-02
1006553,2010-08-22
1006556,2008-07-17
1006590,2011-09-07
1007121,2007-02-28
1007244,2003-06-11
1007336,2011-08-12
1007359,2011-07-25
1007385,2008-09-02
1007398,2009-02-05
1007401,2006-02-02
1007754,2005-01-28
1009102,2007-01-29
1009757,2009-08-28
1009758,2007-03-14
1010295,2010-05-18
1010344,2009-01-06
1010345,2007-02-14
1010745,2007-08-06
1010747,2004-11-04
1010748,2006-10-19
1010757,2010-07-08
1010779,2008-11-06
1010797,2002-09-02
1010836,2011-05-25
1010838,2005-07-05
1010841,2006-01-27
1010842,2008-09-22
1010847,2004-12-24
1010848,2006-03-30
1010873,2009-05-11
1012067,2007-05-25
1012092,2009-06-10
1013068,2007-09-03
1013087,2009-06-21
1013296,2009-12-20
1013346,2006-04-30
1013358,2006-06-02
1013387,2006-06-06
1013442,2005-02-22
1013446,2010-06-30
1013496,2007-11-04
1013530,2007-11-12
1013621,2009-08-13
1014498,2007-09-30
1014501,2008-08-14
1014545,2006-12-21
1014582,2007-02-08
1014608,2008-04-15
1014618,2003-06-08
1015791,2011-12-23
1016343,2004-10-01
1016827,2007-11-03
1016867,2009-02-06
1017687,2007-12-19
1017699,2008-07-05
1017710,2006-03-14
1017711,2005-07-13
1017738,2009-05-14
1017755,2002-11-27
1017877,2008-07-22
1017922,2011-10-27
1017930,2003-08-11
1018279,2008-06-29
1018285,2004-12-20
1018438,2009-09-30
1018500,2010-07-21
1018514,2009-10-16
1020076,2004-10-29
1020083,2008-06-29
1020091,2007-12-14
1020108,2009-06-14
1020148,2006-11-05
1020494,2007-06-08
1021034,2010-10-25
1021070,2008-09-04
1021223,2006-06-08
1021238,2010-03-02
1021860,2007-01-06
1022107,2010-11-12
1022149,2006-06-28
1022166,2010-02-21
1022190,2010-03-07
1022199,2010-07-19
1022203,2009-03-28
1022204,2005-07-19
1022215,2010-11-09
1022217,2009-06-07
1022219,2005-01-22
1022375,2007-11-07
1022396,2006-07-19
1022398,2005-05-06
1022399,2005-04-11
1022400,2006-03-17
1022988,2007-07-03
1023211,2009-02-28
1023374,2007-06-19
1023382,2005-06-23
1024021,2009-01-01
1024029,2008-09-06
1024173,2005-09-03
1024174,2006-06-07
1024184,2010-08-15
1024209,2005-08-16
1024250,2009-06-21
1024434,2011-09-01
1024534,2010-06-27
1024553,2008-11-26
1024719,2009-02-16
1024768,2008-08-17
1025018,2006-11-29
1025052,2008-08-11
1025165,2009-03-15
1025173,2005-03-17
1025174,2006-12-15
1025193,2008-01-09
1025200,2008-09-04
1025214,2007-11-30
1025215,2010-05-05
1025231,2007-01-29
1025233,2009-05-25
1025334,2008-04-30
1025404,2010-01-18
1025408,2010-02-02
1025416,2009-09-07
1026112,2005-10-18
1026956,2005-09-14
1026989,2002-11-05
1027051,2006-09-25
1027099,2008-09-01
1027274,2009-06-26
1027463,2006-02-09
1027904,2008-12-05
1027914,2010-07-19
1028824,2007-02-03
1028825,2009-08-01
1028827,2009-12-10
1028831,2012-04-18
1028832,2008-02-03
1028837,2010-11-08
1028857,2004-12-28
1028858,2008-04-11
1028859,2010-04-07
1028860,2005-06-27
1028883,2005-08-03
1029033,2002-07-03
1029036,2008-07-21
1029084,2009-10-19
1029487,2007-03-11
1029488,2008-11-08
1029796,2009-06-20
1029852,2007-12-19
1029856,2008-02-11
1029857,2010-02-05
1030083,2002-05-12
1031087,2008-03-04
1031090,2008-09-18
1031128,2008-04-24
1031170,2007-08-24
1031179,2010-02-01
1031238,2009-03-25
1031241,2006-08-24
1031269,2010-07-12
1031281,2008-07-25
1031306,2006-11-15
1031361,2005-12-24
1031539,2009-06-15
1031679,2012-02-07
1033113,2008-11-13
1033118,2004-11-11
1033133,2007-04-08
1033134,2007-04-08
1033169,2008-06-09
1034674,2011-03-17
1034923,2003-02-17
1034970,2003-01-31
1035868,2009-08-21
1035918,2007-02-28
1035920,2009-04-02
1035921,2007-08-12
1035975,2007-04-24
1035976,2007-02-12
1035999,2009-04-14
1036011,2010-02-01
1036022,2007-11-24
1036070,2005-11-15
1036073,2008-08-09
1036074,2010-02-13
1036176,2009-08-24
1036187,2008-10-12
1036223,2009-10-28
1036234,2010-04-08
1036457,2003-06-17
1036493,2011-07-15
1036678,2009-10-16
1036685,2008-01-09
1036717,2008-07-22
1037116,2005-09-28
1038649,2010-09-20
1038680,2010-05-29
1038684,2010-11-30
1038688,2011-10-18
1038702,2009-08-18
1038707,2006-09-08
1038753,2007-06-10
1038756,2008-12-25
1038757,2009-04-03
1038767,2007-02-18
1038772,2005-05-22
1038821,2009-12-11
1038822,2010-05-12
1038831,2007-03-20
1038838,2009-05-07
1038845,2007-03-15
1038848,2008-10-22
1038857,2005-09-13
1038858,2008-04-19
1038868,2009-11-26
1038890,2007-11-28
1039409,2007-02-24
1041098,2009-12-27
1041099,2007-06-21
1041135,2010-01-03
1041174,2010-02-11
1041352,2006-02-06
1042748,2004-08-10
1043232,2005-09-22
1043233,2007-04-24
1043702,2007-12-28
1043704,2007-06-27
1043926,2008-05-10
1043929,2007-09-05
1043936,2007-05-06
1043943,2009-01-16
1043976,2007-09-05
1043978,2009-09-04
1043987,2011-05-14
1043992,2007-07-03
1044017,2008-09-28
1044023,2007-07-18
1044025,2003-05-09
1044028,2003-10-13
1044029,2006-04-06
1044123,2005-01-24
1044130,2009-12-14
1044152,2006-12-24
1044291,2007-08-14
1044298,2006-08-23
1044301,2008-01-09
1045209,2006-07-31
1045248,2008-11-25
1045444,2009-05-25
1046716,2006-11-20
1046718,2008-06-05
1046723,2009-07-10
1046769,2008-01-16
1046990,2002-04-19
1048091,2005-04-11
1048098,2004-11-13
1048746,2007-03-10
1049133,2008-06-25
1051166,2004-09-09
1051526,2006-06-21
1051743,2008-06-26
1051816,2006-12-06
1051823,2006-10-12
1051838,2011-02-19
1051841,2007-02-10
1051842,2005-07-09
1051843,2008-06-27
1051846,2006-11-27
1051868,2005-05-29
1051871,2007-02-19
1051872,2009-05-07
1051926,2006-12-27
1053211,2005-03-01
1053217,2008-01-25
1053555,2011-01-27
1053631,2005-01-29
1053654,2009-03-04
1054330,2008-03-18
1054362,2010-04-29
1054397,2003-03-22
1054407,2012-03-07
1054408,2009-11-23
1054409,2006-04-20
1054413,2006-07-12
1054431,2007-03-03
1054439,2010-08-05
1054513,2007-11-23
1054545,2009-04-14
1054548,2010-02-13
1054553,2006-11-23
1054605,2007-06-15
1054668,2009-10-08
1054719,2005-01-14
1054720,2007-07-27
1054761,2008-11-01
1054763,2008-10-02
1054785,2009-12-02
1054786,2006-01-18
1054805,2011-01-20
1054830,2005-03-30
1054851,2007-11-12
1054873,2000-02-19
1054885,2003-11-09
1054925,2011-03-15
1054948,2007-03-17
1054980,2010-04-09
1054982,2004-08-12
1054985,2007-10-25
1054986,2007-08-23
1054988,2010-07-19
1054990,2006-04-10
1054993,2005-06-06
1054995,2008-06-29
1055055,2008-04-01
1064841,2009-07-22
1064993,2009-06-12
1065045,2007-07-05
1065122,2007-09-07
1065386,2012-05-10
1065398,2006-01-27
1065409,2008-09-10
1065459,2008-06-17
1065621,2006-05-09
1065666,2008-10-13
1065668,2010-04-16
1065677,2006-07-20
1065815,2012-01-29
1065973,2009-01-07
1066008,2007-01-04
1066009,2011-02-10
1066010,2008-08-27
1066026,2005-05-15
1066134,2011-06-20
1066137,2006-06-06
1066145,2009-06-15
1066146,2007-11-27
1066340,2004-03-30
1066345,2012-04-08
1066594,2009-09-09
1066814,2010-02-13
1066815,2008-06-26
1066824,2008-06-26
1066847,2009-11-19
1066858,2007-10-04
1066969,2009-01-21
1067003,2007-05-21
1067166,2005-11-29
1067168,2004-10-12
1067170,2008-06-27
1067186,2004-10-12
1067188,2004-01-09
1067226,2008-12-18
1067295,2009-12-15
1068331,2006-01-17
1068777,2011-02-16
1068861,2010-01-24
1068864,2010-12-08
1068903,2004-04-28
1068917,2007-12-06
1068942,2008-05-11
1068947,2006-10-10
1068948,2006-09-29
1069001,2009-11-04
1069003,2009-02-24
1069041,2010-10-16
1070713,2006-03-16
1070735,2007-07-05
1071095,2009-04-28
1071147,2011-10-04
1071153,2012-09-07
1071194,2009-03-01
1071210,2008-09-10
1071217,2010-02-01
1071241,2005-10-28
1071247,2010-08-01
1071250,2004-02-07
1071257,2007-07-20
1071262,2010-01-03
1071263,2005-01-21
1071295,2009-12-25
1071296,2008-05-12
1071321,2008-05-19
1071505,2006-07-21
1071963,2010-06-02
1071966,2009-12-10
1072047,2007-02-02
1072375,2005-07-04
1072380,2006-05-08
1072485,2009-12-15
1072532,2002-12-26
1072703,2011-03-21
1072726,2007-07-31
1072727,2007-07-10
1072748,2011-01-07
1072749,2006-06-09
1072772,2005-01-21
1072908,2010-01-06
1072996,2011-01-16
1073022,2007-03-23
1073073,2004-10-30
1073156,2011-03-22
1073246,2009-03-19
1073285,2008-02-06
1073288,2009-10-25
1073441,2008-01-30
1073601,2009-01-18
1073845,2006-03-07
1073861,2006-08-27
1073863,2009-09-26
1073864,2005-09-08
1073871,2006-05-17
1073881,2008-05-19
1073892,2006-04-23
1073893,2005-08-08
1073933,2010-11-08
1073938,2011-01-14
1073976,2010-03-18
1074030,2009-11-03
1074121,2010-05-12
1074250,2011-05-24
1074347,2006-02-10
1074355,2009-11-11
1074400,2006-12-15
1074401,2009-08-02
1074406,2010-05-16
1074414,2006-11-21
1074433,2008-11-10
1074465,2004-08-22
1074567,2009-03-05
1074640,2010-06-25
1075184,2001-09-18
1075192,2008-01-02
1075208,2007-05-31
1075225,2011-06-06
1075228,2007-10-13
1075250,2010-02-24
1075555,2008-06-17
1075653,2006-12-22
1075751,2009-04-13
1075761,2010-01-13
1075770,2010-05-05
1075781,2008-08-18
1075785,2010-05-21
1075793,2010-09-20
1075832,2007-01-04
1075833,2009-12-14
1075843,2006-01-07
1076002,2010-06-07
1076071,2010-08-04
1076083,2008-06-18
1076093,2007-10-27
1076127,2009-11-08
1076144,2006-07-21
1076145,2008-06-13
1076146,2010-01-01
1076168,2005-10-23
1076169,2007-10-05
1076244,2008-05-18
1076246,2009-10-09
1076247,2011-04-03
1076257,2008-02-01
1076277,2007-06-20
1076281,2009-02-25
1076478,2007-12-13
1076493,2006-01-07
1076503,2009-11-25
1076526,2007-03-01
1076527,2004-01-13
1076541,2010-02-08
1076551,2010-06-19
1076554,2006-07-31
1076556,2012-01-30
1076563,2003-05-05
1076565,2004-01-25
1076710,2010-08-05
1076711,2006-05-21
1076734,2008-07-31
1076735,2007-05-24
1076751,2007-01-29
1076755,2008-10-09
1076757,2006-12-16
1076762,2007-02-06
1076763,2008-04-30
1076776,2010-03-15
1076783,2009-06-29
1076792,2006-10-28
1076866,2010-08-03
1076899,2008-07-16
1076946,2010-05-02
1076985,2009-11-25
1076990,2007-07-21
1077083,2010-08-17
1077098,2004-01-15
1077099,2007-05-24
1077106,2009-01-31
1077142,2006-01-25
1077145,2007-12-07
1077150,2008-11-25
1077151,2010-05-13
1077400,2007-05-01
1077404,2008-09-29
1077406,2006-08-23
1077407,2007-05-09
1077436,2009-03-12
1077452,2010-01-04
1077482,2006-12-18
1077483,2005-09-02
1077495,2009-03-29
1077497,2004-04-20
1077532,2005-06-07
1077536,2010-08-20
1077538,2006-08-29
1077539,2006-12-04
1077601,2010-01-04
1077629,2007-05-15
1077653,2009-03-06
1077683,2006-09-08
1077696,2007-09-27
1077711,2008-08-27
1077716,2010-07-05
1077729,2011-01-14
1077740,2011-02-08
1077844,2009-03-16
1077860,2008-04-29
1077863,2007-12-10
1078075,2008-01-20
1078177,2010-10-31
1078190,2007-11-20
1078197,2010-06-16
1078218,2008-08-12
1078231,2011-04-24
1078234,2008-01-17
1078239,2008-01-17
1078243,2007-12-14
1078245,2007-08-02
1078365,2004-10-06
1078379,2005-04-26
1078442,2008-08-31
1078555,2006-12-24
1078558,2009-05-27
1078568,2003-04-02
1078576,2007-02-02
1078586,2004-01-17
1078780,2012-07-19
1078851,2008-04-19
1079197,2008-11-07
1079421,2007-02-09
1079424,2009-08-12
1079498,2006-11-27
1079504,2007-07-18
1079509,2004-02-08
1079615,2007-10-18
1079626,2007-06-12
1079627,2011-02-26
1079628,2007-06-29
1079635,2004-07-17
1079646,2005-09-02
1079647,2004-07-18
1079648,2007-01-29
1079705,2006-01-11
1079997,2009-10-08
1079998,2002-12-15
1079999,2012-07-12
1080001,2010-04-10
1080017,2008-08-11
1080027,2008-08-12
1080033,2008-04-10
1080253,2007-02-03
1080469,2011-06-21
1080614,2007-11-19
1080615,2007-11-19
1080616,2009-07-14
1080680,2009-06-02
1080738,2006-10-17
1080744,2002-03-26
1080748,2011-07-03
1080794,2009-11-09
1080795,2011-04-20
1080930,2008-08-19
1080945,2005-01-29
1080960,2009-03-17
1080973,2007-10-02
1081039,2010-03-18
1081371,2010-12-30
1081373,2009-01-23
1081753,2007-07-07
1082326,2011-10-21
1082350,2008-09-26
1082362,2006-12-03
1082364,2010-11-03
1082776,2011-08-11
1082779,2007-07-16
1082819,2006-07-11
1082826,2006-10-22
1082916,2004-12-17
1082919,2011-03-23
1082924,2007-12-31
1082962,2010-05-04
1083109,2008-08-24
1083113,2010-04-22
1083394,2011-05-10
1083906,2011-06-23
1083965,2010-11-30
1084089,2003-04-13
1084134,2004-10-12
1084224,2007-11-02
1084514,2010-11-25
1084520,2009-09-23
1084538,2009-03-09
1084625,2010-11-12
