,num_subscriptions,num_subscriptions_annual,num_subscriptions_monthly,res_subscriptions_length,res_subscriptions_length_ann,res_subscriptions_length_mon,num_ccl_mon,num_ccl_ann,num_rnl_a2a,num_rnl_a2m,num_rnl_m2a,num_rnl_m2m,num_rtn_a2a,num_rtn_a2m,num_rtn_m2a,num_rtn_m2m,num_new_mon,num_new_ann
2017-03-27,857.0,526.0,331.0,135.9953325554259,211.22053231939162,16.453172205438065,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-03-28,884.0,525.0,359.0,133.039592760181,212.0152380952381,17.545961002785514,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,2.0
2017-03-29,849.0,525.0,324.0,137.55830388692578,211.0152380952381,18.530864197530864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-03-30,854.0,526.0,328.0,136.33723653395785,210.31178707224333,17.70731707317073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2017-03-31,857.0,528.0,329.0,136.18086347724622,210.59848484848484,16.75075987841945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-04-01,873.0,529.0,344.0,134.07445589919817,210.58601134215502,16.415697674418606,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,2.0
2017-04-02,872.0,530.0,342.0,134.00229357798165,209.8811320754717,16.412280701754387,3.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,874.0,531.0,343.0,133.61327231121282,209.17702448210923,16.632653061224488,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,5.0,1.0
2017-04-04,886.0,533.0,353.0,132.27313769751694,208.76923076923077,16.770538243626063,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,2.0
2017-04-05,893.0,535.0,358.0,131.68868980963046,208.3607476635514,17.108938547486034,5.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0
2017-04-06,886.0,542.0,344.0,135.71896162528216,210.760147601476,17.48546511627907,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,7.0
2017-04-07,886.0,541.0,345.0,135.41196388261852,210.82439926062847,17.156521739130437,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-08,885.0,542.0,343.0,135.70621468926555,210.78782287822878,17.06413994169096,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0
2017-04-09,885.0,543.0,342.0,135.3728813559322,210.14548802946592,16.65497076023392,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-10,885.0,543.0,342.0,135.0316384180791,209.8195211786372,16.289473684210527,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-04-11,889.0,545.0,344.0,134.67041619797524,209.39633027522936,16.281976744186046,0.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0
2017-04-12,888.0,543.0,345.0,134.99436936936937,210.51197053406997,16.13623188405797,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-04-13,893.0,544.0,349.0,134.89025755879058,211.1452205882353,16.02865329512894,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0
2017-04-14,889.0,544.0,345.0,134.77165354330708,210.1452205882353,15.921739130434782,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-15,891.0,543.0,348.0,133.8193041526375,209.5303867403315,15.683908045977011,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-04-16,897.0,544.0,353.0,132.7881828316611,208.81985294117646,15.61756373937677,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-04-17,898.0,543.0,355.0,132.4977728285078,208.87661141804787,15.670422535211268,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-04-18,896.0,543.0,353.0,132.56473214285714,208.58195211786372,15.63172804532578,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-04-19,902.0,545.0,357.0,132.35365853658536,208.8348623853211,15.596638655462185,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0
2017-04-20,905.0,545.0,360.0,131.46629834254145,207.8348623853211,15.852777777777778,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-21,897.0,544.0,353.0,131.90635451505017,207.21507352941177,15.84985835694051,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-04-22,900.0,545.0,355.0,131.18666666666667,206.50825688073394,15.552112676056337,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-04-23,907.0,548.0,359.0,131.24035281146638,207.05474452554745,15.512534818941504,3.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,2.0,0.0
2017-04-24,898.0,547.0,351.0,132.56792873051225,207.76965265082268,15.373219373219372,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
2017-04-25,905.0,546.0,359.0,130.99558011049723,207.14835164835165,15.175487465181059,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-04-26,910.0,546.0,364.0,130.26263736263735,206.8186813186813,15.428571428571429,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-27,902.0,546.0,356.0,131.12416851441242,206.48901098901098,15.536516853932584,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0
2017-04-28,930.0,547.0,383.0,128.1268817204301,206.45155393053017,16.263707571801568,4.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-04-29,895.0,547.0,348.0,132.16759776536313,205.45155393053017,16.977011494252874,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-30,903.0,548.0,355.0,130.67774086378736,204.67700729927006,16.44788732394366,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0
2017-05-01,913.0,549.0,364.0,129.1489594742607,203.97267759562843,16.296703296703296,1.0,2.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02,907.0,546.0,361.0,129.42006615214996,204.0879120879121,16.48753462603878,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-05-03,913.0,549.0,364.0,129.63526834611173,204.6448087431694,16.502747252747252,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0
2017-05-04,918.0,550.0,368.0,128.9607843137255,203.94,16.89945652173913,2.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0
2017-05-05,916.0,549.0,367.0,128.83406113537117,203.3096539162113,17.42506811989101,2.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-06,905.0,549.0,356.0,130.03977900552485,202.97632058287795,17.56179775280899,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,907.0,549.0,358.0,129.51157662624036,202.64298724954463,17.363128491620113,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-05-08,909.0,551.0,358.0,130.1210121012101,203.56805807622504,17.078212290502794,2.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0
2017-05-09,910.0,554.0,356.0,130.43186813186813,203.45306859205778,16.797752808988765,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-05-10,909.0,553.0,356.0,130.1881188118812,203.48101265822785,16.337078651685392,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0
2017-05-11,914.0,552.0,362.0,129.73741794310723,204.17391304347825,16.23204419889503,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-12,909.0,551.0,358.0,130.12981298129813,204.20689655172413,16.11731843575419,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-05-13,910.0,551.0,359.0,129.37472527472528,203.20689655172413,16.055710306406684,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-14,909.0,554.0,355.0,130.00550055005502,203.09386281588448,15.946478873239437,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-05-15,916.0,557.0,359.0,130.07096069868996,203.68940754039497,15.84958217270195,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0
2017-05-16,917.0,556.0,361.0,129.74809160305344,203.71223021582733,15.831024930747922,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-17,917.0,557.0,360.0,130.36423118865866,204.31956912028724,15.938888888888888,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0
2017-05-18,914.0,557.0,357.0,130.9398249452954,204.63375224416518,15.96078431372549,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-19,914.0,556.0,358.0,130.7253829321663,204.65827338129498,15.902234636871508,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-05-20,914.0,556.0,358.0,130.1805251641138,203.65827338129498,16.064245810055866,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-21,908.0,556.0,352.0,130.386563876652,202.65827338129498,16.230113636363637,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-05-22,912.0,559.0,353.0,130.33991228070175,202.54203935599284,16.002832861189802,2.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-05-23,910.0,558.0,352.0,130.7098901098901,203.21505376344086,15.772727272727273,5.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
2017-05-24,900.0,556.0,344.0,131.32888888888888,202.94244604316546,15.581395348837209,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-05-25,908.0,559.0,349.0,130.77753303964758,202.82289803220036,15.3810888252149,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-05-26,911.0,558.0,353.0,129.94731064763997,202.18458781362008,15.759206798866856,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-27,905.0,560.0,345.0,130.59337016574585,201.23035714285714,15.936231884057971,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-28,925.0,560.0,365.0,128.19027027027028,200.88392857142858,16.660273972602738,6.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-05-29,897.0,563.0,334.0,132.49163879598663,200.76909413854352,17.40119760479042,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-05-30,901.0,560.0,341.0,131.22752497225306,200.83928571428572,16.90909090909091,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-31,895.0,563.0,332.0,132.32737430167597,200.7246891651865,16.34036144578313,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2017-06-01,907.0,562.0,345.0,130.03417861080484,200.08007117437722,15.930434782608696,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,900.0,561.0,339.0,130.31333333333333,199.4349376114082,15.926253687315635,5.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-03,902.0,560.0,342.0,129.5421286031042,198.7892857142857,16.15497076023392,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-06-04,911.0,561.0,350.0,128.3874862788145,198.0873440285205,16.66857142857143,1.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0
2017-06-05,914.0,565.0,349.0,129.14770240700219,198.28318584070797,17.22349570200573,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,1.0,3.0
2017-06-06,907.0,566.0,341.0,130.2513781697905,198.22791519434628,17.422287390029325,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-06-07,911.0,565.0,346.0,129.49396267837542,198.22477876106194,17.260115606936417,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-06-08,913.0,567.0,346.0,129.3450164293538,197.80599647266314,17.15606936416185,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-06-09,911.0,567.0,344.0,128.83095499451153,196.80599647266314,16.790697674418606,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-10,910.0,569.0,341.0,128.94395604395604,196.45518453427064,16.29325513196481,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-06-11,914.0,568.0,346.0,127.75711159737418,195.79929577464787,16.057803468208093,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-12,909.0,569.0,340.0,128.0957095709571,195.10017574692444,15.961764705882352,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-06-13,915.0,570.0,345.0,126.82732240437159,193.959649122807,15.91304347826087,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-06-14,910.0,568.0,342.0,127.19340659340659,194.28345070422534,15.769005847953217,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-15,913.0,567.0,346.0,126.18619934282584,193.62433862433863,15.673410404624278,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-16,914.0,568.0,346.0,125.87746170678336,192.96302816901408,15.748554913294798,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17,913.0,569.0,344.0,125.75465498357065,192.2688927943761,15.73546511627907,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18,906.0,569.0,337.0,126.29359823399558,191.91212653778558,15.501483679525222,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19,907.0,568.0,339.0,125.56560088202866,191.2482394366197,15.513274336283185,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-06-20,911.0,569.0,342.0,124.89681668496158,190.55711775043937,15.654970760233919,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-06-21,905.0,569.0,336.0,124.95801104972375,189.55711775043937,15.5625,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22,908.0,573.0,335.0,125.46806167400881,189.7958115183246,15.438805970149254,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0
2017-06-23,903.0,572.0,331.0,125.734219269103,189.76573426573427,15.081570996978853,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24,901.0,573.0,328.0,125.99556048834629,189.71378708551484,14.682926829268293,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-06-25,907.0,573.0,334.0,124.54465270121278,188.71378708551484,14.45808383233533,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-26,915.0,575.0,340.0,123.80874316939891,188.28347826086957,14.770588235294118,2.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-06-27,909.0,576.0,333.0,124.36303630363037,187.59375,14.99099099099099,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-28,925.0,575.0,350.0,122.10054054054054,186.91826086956522,15.614285714285714,6.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0
2017-06-29,901.0,575.0,326.0,124.90455049944507,186.55478260869566,16.165644171779142,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-06-30,908.0,572.0,336.0,123.3931718061674,186.52797202797203,15.913690476190476,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-07-01,912.0,571.0,341.0,122.34758771929825,185.85288966725045,16.008797653958943,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-07-02,908.0,572.0,336.0,122.97026431718062,185.80944055944056,15.994047619047619,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-07-03,919.0,573.0,346.0,121.53536452665941,185.12565445026178,16.22543352601156,1.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,1.0
2017-07-04,920.0,571.0,349.0,120.99891304347825,184.77057793345008,16.66189111747851,2.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-07-05,918.0,573.0,345.0,122.04901960784314,185.0453752181501,17.420289855072465,3.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,1.0
2017-07-06,910.0,572.0,338.0,122.86703296703297,185.006993006993,17.707100591715978,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-07-07,913.0,570.0,343.0,121.99233296823658,184.65263157894736,17.862973760932945,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,3.0,0.0
2017-07-08,910.0,571.0,339.0,122.07472527472528,183.97197898423818,17.817109144542773,2.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-09,906.0,572.0,334.0,122.59381898454747,183.9318181818182,17.547904191616766,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-07-10,906.0,574.0,332.0,122.54304635761589,183.56968641114983,17.033132530120483,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-11,914.0,575.0,339.0,122.06564551422319,184.1617391304348,16.74041297935103,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0
2017-07-12,915.0,576.0,339.0,122.51803278688524,184.75,16.778761061946902,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,2.0
2017-07-13,924.0,577.0,347.0,121.58441558441558,184.7001733102253,16.634005763688762,1.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,4.0
2017-07-14,918.0,576.0,342.0,122.08496732026144,184.65451388888889,16.704678362573098,0.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-07-15,916.0,571.0,345.0,122.13318777292577,185.90367775831874,16.588405797101448,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0
2017-07-16,917.0,571.0,346.0,121.45474372955289,184.90367775831874,16.745664739884393,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-07-17,917.0,571.0,346.0,120.87350054525628,183.90367775831874,16.85549132947977,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-07-18,912.0,571.0,341.0,121.10745614035088,183.5446584938704,16.55718475073314,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-07-19,920.0,571.0,349.0,119.55,182.5446584938704,16.484240687679083,1.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-07-20,919.0,569.0,350.0,119.52992383025027,182.82601054481546,16.62857142857143,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-07-21,915.0,568.0,347.0,119.4327868852459,182.1461267605634,16.778097982708935,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0
2017-07-22,923.0,570.0,353.0,118.65005417118093,181.79473684210527,16.688385269121813,2.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,1.0
2017-07-23,917.0,568.0,349.0,118.59432933478735,181.43133802816902,16.326647564469916,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-07-24,920.0,569.0,351.0,117.85217391304347,180.75746924428822,15.877492877492877,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-07-25,930.0,569.0,361.0,116.50537634408602,180.4007029876977,15.795013850415513,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0
2017-07-26,937.0,569.0,368.0,116.4290288153682,181.33040421792617,16.078804347826086,2.0,3.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0
2017-07-27,926.0,565.0,361.0,117.54103671706264,182.25486725663717,16.257617728531855,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-07-28,938.0,563.0,375.0,116.2590618336887,182.54884547069273,16.736,3.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-07-29,915.0,560.0,355.0,118.76612021857923,183.175,17.16338028169014,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-07-30,926.0,563.0,363.0,118.00215982721382,183.15452930728242,16.953168044077135,1.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-07-31,918.0,565.0,353.0,120.119825708061,184.74867256637168,16.677053824362606,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
2017-08-01,932.0,566.0,366.0,118.56223175965665,184.7173144876325,16.256830601092897,5.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0
2017-08-02,925.0,564.0,361.0,118.76324324324324,184.36879432624113,16.265927977839336,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-08-03,934.0,567.0,367.0,118.28372591006423,184.33509700176367,16.237057220708447,4.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0
2017-08-04,936.0,568.0,368.0,118.07371794871794,183.65669014084506,16.847826086956523,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-08-05,938.0,572.0,366.0,118.89658848614073,183.9388111888112,17.24590163934426,3.0,2.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-08-06,926.0,568.0,358.0,119.7354211663067,184.22711267605635,17.41340782122905,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-07,933.0,570.0,363.0,119.14362272240086,183.8684210526316,17.509641873278238,4.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0
2017-08-08,921.0,566.0,355.0,119.92616720955483,184.160777385159,17.512676056338027,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-09,922.0,566.0,356.0,119.10954446854664,183.160777385159,17.275280898876403,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0
2017-08-10,926.0,568.0,358.0,118.6317494600432,182.80809859154928,16.810055865921786,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0
2017-08-11,937.0,571.0,366.0,117.85912486659552,182.81961471103327,16.51366120218579,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-08-12,941.0,572.0,369.0,117.22741764080766,182.1416083916084,16.601626016260163,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0
2017-08-13,943.0,572.0,371.0,116.8101802757158,181.78146853146853,16.638814016172507,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-08-14,941.0,572.0,369.0,116.81934112646121,181.42132867132867,16.67750677506775,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0
2017-08-15,946.0,574.0,372.0,116.38689217758986,181.06794425087108,16.583333333333332,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0
2017-08-16,948.0,574.0,374.0,115.96835443037975,180.705574912892,16.612299465240643,2.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-08-17,945.0,573.0,372.0,115.70582010582011,180.01919720767887,16.642473118279568,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-18,937.0,573.0,364.0,115.82177161152615,179.01919720767887,16.337912087912088,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-19,945.0,573.0,372.0,114.28994708994709,178.01919720767887,16.126344086021504,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-20,942.0,572.0,370.0,114.0583864118896,177.32867132867133,16.245945945945945,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-21,943.0,571.0,372.0,113.4475079533404,176.63747810858143,16.454301075268816,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,5.0,0.0
2017-08-22,944.0,570.0,374.0,112.76906779661017,175.94561403508771,16.483957219251337,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-08-23,935.0,569.0,366.0,113.01604278074866,175.2530755711775,16.259562841530055,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-24,936.0,568.0,368.0,112.13568376068376,174.55985915492957,15.785326086956522,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-25,944.0,570.0,374.0,111.45868644067797,174.31578947368422,15.66042780748663,3.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0
